drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
quinidine,3237,68540,0.5369,NA,NA,NA,NA,10970,1.556,8142,1.548,NA,NA,354.2,0.8796
quinidine,3237,40230,0.6049,NA,NA,NA,NA,13170,1.458,8571,1.516,NA,NA,291.5,0.9828
quinidine,3237,77000,0.5382,NA,NA,NA,NA,11190,1.629,9342,1.325,NA,NA,340.8,1.334
quinidine,3237,56480,0.545,NA,NA,NA,NA,12740,1.444,9272,1.325,NA,NA,294.9,1.29
quinidine,3237,74020,0.5419,NA,NA,NA,NA,10800,1.684,9865,1.179,NA,NA,351.1,1.414
quinidine,3237,34790,0.6874,NA,NA,NA,NA,11540,1.66,8485,1.37,NA,NA,354.4,1.122
quinidine,3237,75810,0.529,NA,NA,NA,NA,12100,1.804,8489,1.669,NA,NA,306.4,1.027
quinidine,3237,41160,0.6284,NA,NA,NA,NA,13940,1.402,9624,1.347,NA,NA,230.4,0.8623
quinidine,3237,59320,0.5224,NA,NA,NA,NA,11740,1.514,11410,1.04,NA,NA,361.2,1.378
quinidine,3237,115800,0.4953,NA,NA,NA,NA,10210,1.977,7651,1.815,NA,NA,268.1,0.914
quinidine,3237,327000,0.3952,NA,NA,NA,NA,16010,1.275,10020,1.293,NA,NA,380.9,1.176
quinidine,3237,190400,0.4194,NA,NA,NA,NA,13260,1.222,9284,1.411,NA,NA,315.3,0.9492
quinidine,3237,46100,0.6359,NA,NA,NA,NA,11420,1.62,10480,1.272,NA,NA,377.9,1.06
quinidine,3237,52580,0.5995,NA,NA,NA,NA,12950,1.574,9651,1.286,NA,NA,320.1,0.9134
quinidine,3237,21600,0.8194,NA,NA,NA,NA,16350,1.246,9231,1.385,NA,NA,345.5,0.7657
quinidine,3237,58170,0.573,NA,NA,NA,NA,19170,1.075,8692,1.377,NA,NA,360.2,1.021
quinidine,3237,80860,0.5121,NA,NA,NA,NA,11760,1.557,9327,1.399,NA,NA,359.2,1.098
quinidine,3237,49820,0.5932,NA,NA,NA,NA,13220,1.359,11000,1.108,NA,NA,324.4,0.9093
quinidine,3237,88260,0.4947,NA,NA,NA,NA,24510,0.8573,9765,1.353,NA,NA,378.1,1.076
