V,CaMKt,cass,nai,nass,ki,kss,cansr,cajsr,cai,m,hf,hs,j,hsp,jp,mL,hL,hLp,a,iF,iS,ap,iFp,iSp,d,ff,fs,fcaf,fcas,jca,ffp,fcafp,nca,xrf,xrs,xs1,xs2,xk1,Jrelnp,Jrelp,
-87.979204,0.017747,0.000072,6.798080,6.798142,145.065444,145.065423,1.564264,1.488194,0.000073,0.007361,0.697321,0.697318,0.697299,0.454080,0.697200,0.000189,0.441974,0.185597,0.001003,0.999552,0.401269,0.000511,0.999552,0.436885,0.000000,1.000000,0.805102,1.000000,0.997833,0.999600,1.000000,1.000000,0.001428,0.000081,0.620431,0.413244,0.000193,0.996765,0.000000,0.000000,0.023001
-87.975378,0.017488,0.000072,6.817669,6.817731,145.032184,145.032162,1.571788,1.498802,0.000073,0.007364,0.697188,0.697186,0.697170,0.453926,0.697097,0.000189,0.447096,0.190448,0.001003,0.999552,0.410632,0.000511,0.999552,0.447250,0.000000,1.000000,0.807134,1.000000,0.997917,0.999615,1.000000,1.000000,0.001456,0.000062,0.612048,0.415142,0.000193,0.996766,0.000000,0.000000,0.026657
-87.975224,0.017602,0.000072,6.816429,6.816492,145.032829,145.032807,1.574216,1.500859,0.000073,0.007364,0.697183,0.697181,0.697164,0.453919,0.697090,0.000189,0.446903,0.190263,0.001003,0.999552,0.410316,0.000511,0.999552,0.446891,0.000000,1.000000,0.807150,1.000000,0.997918,0.999616,1.000000,1.000000,0.001460,0.000063,0.612357,0.414941,0.000193,0.996766,0.000000,0.000000,0.026698
-87.984112,0.016733,0.000071,6.759325,6.759386,145.116319,145.116298,1.545154,1.474132,0.000072,0.007357,0.697491,0.697489,0.697472,0.454281,0.697392,0.000189,0.445709,0.189031,0.001002,0.999553,0.408205,0.000511,0.999553,0.444499,0.000000,1.000000,0.810273,1.000000,0.998007,0.999638,1.000000,1.000000,0.001406,0.000067,0.614363,0.407428,0.000193,0.996764,0.000000,0.000000,0.020354
-87.982284,0.017076,0.000071,6.797631,6.797692,145.080590,145.080568,1.544100,1.469607,0.000072,0.007359,0.697427,0.697425,0.697406,0.454206,0.697304,0.000189,0.441505,0.185139,0.001002,0.999553,0.400265,0.000511,0.999553,0.435816,0.000000,1.000000,0.805361,1.000000,0.997831,0.999600,1.000000,1.000000,0.001394,0.000084,0.621268,0.411175,0.000193,0.996765,0.000000,0.000000,0.019646
-87.974685,0.017303,0.000072,6.823046,6.823109,145.029985,145.029964,1.575735,1.505517,0.000073,0.007364,0.697164,0.697162,0.697147,0.453898,0.697087,0.000189,0.450502,0.193791,0.001003,0.999552,0.417489,0.000511,0.999552,0.454746,0.000000,1.000000,0.810635,1.000000,0.998063,0.999649,1.000000,1.000000,0.001475,0.000051,0.606192,0.411310,0.000193,0.996767,0.000000,0.000000,0.025453
-87.978059,0.017554,0.000072,6.814237,6.814300,145.049422,145.049401,1.563566,1.488843,0.000073,0.007362,0.697281,0.697279,0.697261,0.454034,0.697170,0.000189,0.443508,0.187024,0.001003,0.999552,0.403987,0.000511,0.999552,0.439909,0.000000,1.000000,0.805440,1.000000,0.997858,0.999605,1.000000,1.000000,0.001433,0.000075,0.618027,0.413519,0.000193,0.996766,0.000000,0.000000,0.022985
-87.976191,0.017474,0.000072,6.826174,6.826236,145.034130,145.034108,1.569129,1.496278,0.000073,0.007363,0.697216,0.697214,0.697197,0.453959,0.697121,0.000189,0.446420,0.189790,0.001003,0.999552,0.409486,0.000511,0.999552,0.445961,0.000000,1.000000,0.807324,1.000000,0.997941,0.999624,1.000000,1.000000,0.001451,0.000064,0.613241,0.412660,0.000193,0.996766,0.000000,0.000000,0.023667
-87.976545,0.017437,0.000072,6.804562,6.804625,145.046866,145.046845,1.570136,1.497356,0.000073,0.007363,0.697228,0.697227,0.697210,0.453973,0.697137,0.000189,0.447040,0.190381,0.001003,0.999552,0.410575,0.000511,0.999552,0.447167,0.000000,1.000000,0.807748,1.000000,0.997935,0.999619,1.000000,1.000000,0.001453,0.000062,0.612118,0.414215,0.000193,0.996766,0.000000,0.000000,0.026280
-87.981793,0.016975,0.000071,6.782878,6.782940,145.090360,145.090339,1.551523,1.479755,0.000073,0.007359,0.697410,0.697408,0.697391,0.454187,0.697311,0.000189,0.445605,0.188956,0.001002,0.999553,0.408007,0.000511,0.999553,0.444295,0.000000,1.000000,0.809258,1.000000,0.997984,0.999634,1.000000,1.000000,0.001417,0.000067,0.614572,0.408575,0.000193,0.996765,0.000000,0.000000,0.020729
-87.976001,0.017355,0.000072,6.824428,6.824491,145.036435,145.036414,1.570850,1.499568,0.000073,0.007363,0.697210,0.697208,0.697192,0.453951,0.697123,0.000189,0.448434,0.191737,0.001003,0.999552,0.413454,0.000511,0.999552,0.450303,0.000000,1.000000,0.809405,1.000000,0.998021,0.999642,1.000000,1.000000,0.001459,0.000058,0.609823,0.410666,0.000193,0.996766,0.000000,0.000000,0.023383
-87.976635,0.016740,0.000072,6.805865,6.805928,145.055018,145.054997,1.569969,1.503709,0.000073,0.007363,0.697232,0.697230,0.697217,0.453979,0.697169,0.000189,0.454264,0.197589,0.001003,0.999552,0.425316,0.000511,0.999552,0.463293,0.000000,1.000000,0.815554,1.000000,0.998233,0.999687,1.000000,1.000000,0.001478,0.000042,0.599430,0.405662,0.000193,0.996766,0.000000,0.000000,0.023380
-87.980595,0.017015,0.000071,6.804257,6.804319,145.071651,145.071629,1.551631,1.479707,0.000073,0.007360,0.697369,0.697367,0.697350,0.454138,0.697269,0.000189,0.445576,0.188941,0.001003,0.999553,0.407930,0.000511,0.999553,0.444229,0.000000,1.000000,0.808776,1.000000,0.997974,0.999633,1.000000,1.000000,0.001416,0.000067,0.614676,0.408494,0.000193,0.996765,0.000000,0.000000,0.019899
-87.977682,0.017480,0.000072,6.832140,6.832203,145.037550,145.037528,1.560705,1.486322,0.000073,0.007362,0.697268,0.697266,0.697247,0.454019,0.697157,0.000189,0.443663,0.187173,0.001003,0.999552,0.404275,0.000511,0.999552,0.440238,0.000000,1.000000,0.805506,1.000000,0.997869,0.999610,1.000000,1.000000,0.001428,0.000075,0.617843,0.412332,0.000193,0.996766,0.000000,0.000000,0.021303
-87.977890,0.017867,0.000072,6.797871,6.797933,145.053266,145.053244,1.566002,1.488303,0.000073,0.007362,0.697275,0.697273,0.697254,0.454027,0.697148,0.000189,0.440650,0.184401,0.001003,0.999552,0.398591,0.000511,0.999552,0.434000,0.000000,1.000000,0.802371,1.000000,0.997704,0.999566,1.000000,1.000000,0.001428,0.000088,0.622485,0.418572,0.000193,0.996766,0.000000,0.000000,0.026651
-87.981652,0.017638,0.000071,6.783656,6.783717,145.086500,145.086479,1.555835,1.479063,0.000072,0.007359,0.697406,0.697403,0.697383,0.454180,0.697273,0.000189,0.440100,0.183870,0.001002,0.999553,0.397915,0.000511,0.999553,0.433178,0.000000,1.000000,0.804745,1.000000,0.997805,0.999593,1.000000,1.000000,0.001409,0.000090,0.623372,0.412120,0.000193,0.996765,0.000000,0.000000,0.021473
-87.978405,0.018428,0.000072,6.813440,6.813502,145.049996,145.049974,1.568034,1.486914,0.000073,0.007361,0.697293,0.697290,0.697268,0.454046,0.697135,0.000189,0.436603,0.180792,0.001003,0.999552,0.391769,0.000511,0.999552,0.426418,0.000000,1.000000,0.800807,1.000000,0.997659,0.999561,1.000000,1.000000,0.001419,0.000107,0.628736,0.415879,0.000193,0.996766,0.000000,0.000000,0.022858
-87.977089,0.016796,0.000072,6.823779,6.823842,145.046355,145.046333,1.563595,1.496062,0.000073,0.007362,0.697247,0.697246,0.697231,0.453996,0.697176,0.000189,0.452025,0.195292,0.001003,0.999552,0.420688,0.000511,0.999552,0.458232,0.000000,1.000000,0.813608,1.000000,0.998171,0.999676,1.000000,1.000000,0.001457,0.000047,0.603578,0.405563,0.000193,0.996766,0.000000,0.000000,0.020936
-87.973931,0.017214,0.000072,6.829747,6.829811,145.022066,145.022044,1.576566,1.507154,0.000074,0.007365,0.697138,0.697136,0.697122,0.453868,0.697066,0.000189,0.451635,0.194935,0.001003,0.999552,0.419743,0.000511,0.999552,0.457231,0.000000,1.000000,0.811311,1.000000,0.998090,0.999655,1.000000,1.000000,0.001480,0.000048,0.604195,0.411138,0.000193,0.996767,0.000000,0.000000,0.025761
-87.977775,0.017462,0.000072,6.804741,6.804803,145.054788,145.054767,1.566871,1.493603,0.000073,0.007362,0.697271,0.697269,0.697252,0.454023,0.697172,0.000189,0.445667,0.189056,0.001003,0.999552,0.408069,0.000511,0.999552,0.444385,0.000000,1.000000,0.807381,1.000000,0.997929,0.999620,1.000000,1.000000,0.001444,0.000067,0.614445,0.412660,0.000193,0.996766,0.000000,0.000000,0.024038
-87.973601,0.014659,0.000073,6.810782,6.810846,145.045379,145.045358,1.567934,1.516841,0.000075,0.007365,0.697126,0.697126,0.697119,0.453859,0.697106,0.000189,0.474138,0.220968,0.001003,0.999552,0.473485,0.000511,0.999552,0.515855,0.000000,1.000000,0.839901,1.000000,0.998908,0.999819,1.000000,1.000000,0.001556,0.000014,0.556527,0.383858,0.000193,0.996767,0.000000,0.000000,0.024773
-87.979062,0.016714,0.000072,6.793540,6.793602,145.074981,145.074960,1.562001,1.494776,0.000073,0.007361,0.697316,0.697314,0.697300,0.454077,0.697245,0.000189,0.452190,0.195435,0.001003,0.999552,0.421060,0.000511,0.999552,0.458613,0.000000,1.000000,0.814672,1.000000,0.998194,0.999680,1.000000,1.000000,0.001455,0.000047,0.603223,0.404826,0.000193,0.996765,0.000000,0.000000,0.021524
-87.977847,0.017530,0.000072,6.809740,6.809803,145.054602,145.054581,1.567630,1.494454,0.000073,0.007362,0.697274,0.697272,0.697254,0.454026,0.697174,0.000189,0.445821,0.189201,0.001003,0.999552,0.408485,0.000511,0.999552,0.444820,0.000000,1.000000,0.808128,1.000000,0.997963,0.999630,1.000000,1.000000,0.001444,0.000066,0.614210,0.410619,0.000193,0.996766,0.000000,0.000000,0.022528
-87.976475,0.017016,0.000072,6.820561,6.820624,145.039748,145.039726,1.565899,1.496124,0.000073,0.007363,0.697226,0.697224,0.697209,0.453971,0.697146,0.000189,0.449749,0.193023,0.001003,0.999552,0.415911,0.000511,0.999552,0.453027,0.000000,1.000000,0.810206,1.000000,0.998047,0.999646,1.000000,1.000000,0.001457,0.000054,0.607566,0.410879,0.000193,0.996766,0.000000,0.000000,0.023822
-87.981488,0.017566,0.000071,6.783317,6.783379,145.082172,145.082151,1.553707,1.476347,0.000072,0.007359,0.697400,0.697398,0.697377,0.454173,0.697260,0.000189,0.438957,0.182847,0.001002,0.999553,0.395689,0.000511,0.999553,0.430766,0.000000,1.000000,0.802710,1.000000,0.997718,0.999571,1.000000,1.000000,0.001406,0.000096,0.625141,0.415525,0.000193,0.996765,0.000000,0.000000,0.023027
-87.980122,0.017012,0.000072,6.793459,6.793521,145.074200,145.074178,1.556128,1.484615,0.000073,0.007360,0.697353,0.697351,0.697334,0.454119,0.697257,0.000189,0.446410,0.189739,0.001003,0.999553,0.409454,0.000511,0.999553,0.445908,0.000000,1.000000,0.808816,1.000000,0.997977,0.999631,1.000000,1.000000,0.001429,0.000064,0.613241,0.410385,0.000193,0.996765,0.000000,0.000000,0.022170
-87.975701,0.017447,0.000072,6.840285,6.840348,145.025168,145.025146,1.568970,1.496758,0.000073,0.007363,0.697199,0.697197,0.697180,0.453939,0.697107,0.000189,0.447140,0.190487,0.001003,0.999552,0.410941,0.000511,0.999552,0.447554,0.000000,1.000000,0.808153,1.000000,0.997982,0.999635,1.000000,1.000000,0.001452,0.000062,0.612074,0.410752,0.000193,0.996766,0.000000,0.000000,0.022102
-87.977588,0.017424,0.000072,6.818933,6.818996,145.042546,145.042524,1.562178,1.487949,0.000073,0.007362,0.697265,0.697263,0.697245,0.454015,0.697156,0.000189,0.443952,0.187444,0.001003,0.999552,0.404700,0.000511,0.999552,0.440721,0.000000,1.000000,0.805100,1.000000,0.997845,0.999601,1.000000,1.000000,0.001433,0.000074,0.617321,0.414748,0.000193,0.996766,0.000000,0.000000,0.023726
-87.977293,0.017225,0.000072,6.804111,6.804174,145.057904,145.057883,1.570607,1.500649,0.000073,0.007362,0.697254,0.697253,0.697237,0.454004,0.697175,0.000189,0.449909,0.193171,0.001003,0.999552,0.416480,0.000511,0.999552,0.453589,0.000000,1.000000,0.811824,1.000000,0.998101,0.999660,1.000000,1.000000,0.001462,0.000053,0.607229,0.408052,0.000193,0.996766,0.000000,0.000000,0.023037
-87.976973,0.017053,0.000072,6.817700,6.817763,145.048425,145.048403,1.567389,1.498328,0.000073,0.007363,0.697243,0.697242,0.697227,0.453991,0.697166,0.000189,0.450609,0.193871,0.001003,0.999552,0.417842,0.000511,0.999552,0.455101,0.000000,1.000000,0.812223,1.000000,0.998121,0.999665,1.000000,1.000000,0.001459,0.000051,0.606056,0.407225,0.000193,0.996766,0.000000,0.000000,0.021960
-87.978702,0.018234,0.000072,6.801920,6.801982,145.058901,145.058879,1.568277,1.488768,0.000073,0.007361,0.697303,0.697301,0.697279,0.454059,0.697159,0.000189,0.438444,0.182413,0.001003,0.999552,0.394972,0.000511,0.999552,0.429944,0.000000,1.000000,0.802240,1.000000,0.997715,0.999573,1.000000,1.000000,0.001425,0.000098,0.625913,0.415510,0.000193,0.996766,0.000000,0.000000,0.023623
-87.976806,0.016598,0.000072,6.820853,6.820916,145.046666,145.046644,1.564180,1.498145,0.000073,0.007363,0.697238,0.697236,0.697223,0.453985,0.697173,0.000189,0.453845,0.197154,0.001003,0.999552,0.424398,0.000511,0.999552,0.462306,0.000000,1.000000,0.815033,1.000000,0.998221,0.999686,1.000000,1.000000,0.001466,0.000043,0.600271,0.405174,0.000193,0.996766,0.000000,0.000000,0.021689
-87.978436,0.016122,0.000072,6.816768,6.816831,145.056263,145.056242,1.553155,1.488802,0.000073,0.007361,0.697294,0.697293,0.697280,0.454052,0.697233,0.000189,0.454758,0.198080,0.001003,0.999552,0.426169,0.000511,0.999552,0.464273,0.000000,1.000000,0.816042,1.000000,0.998249,0.999691,1.000000,1.000000,0.001451,0.000041,0.598637,0.404151,0.000193,0.996766,0.000000,0.000000,0.020619
-87.975160,0.016971,0.000072,6.814191,6.814254,145.029526,145.029504,1.564753,1.494241,0.000073,0.007364,0.697180,0.697179,0.697165,0.453918,0.697105,0.000189,0.450490,0.193774,0.001003,0.999552,0.417006,0.000511,0.999552,0.454317,0.000000,1.000000,0.809391,1.000000,0.997982,0.999626,1.000000,1.000000,0.001451,0.000052,0.606222,0.415338,0.000193,0.996766,0.000000,0.000000,0.028862
-87.975888,0.017171,0.000072,6.825708,6.825771,145.030694,145.030672,1.566258,1.494898,0.000073,0.007363,0.697206,0.697204,0.697188,0.453947,0.697119,0.000189,0.448084,0.191399,0.001003,0.999552,0.412522,0.000511,0.999552,0.449335,0.000000,1.000000,0.807964,1.000000,0.997960,0.999626,1.000000,1.000000,0.001452,0.000059,0.610436,0.413748,0.000193,0.996766,0.000000,0.000000,0.024996
-87.979864,0.017628,0.000071,6.815177,6.815239,145.058772,145.058750,1.555779,1.479310,0.000072,0.007360,0.697344,0.697341,0.697321,0.454107,0.697215,0.000189,0.440706,0.184435,0.001003,0.999553,0.398943,0.000511,0.999553,0.434344,0.000000,1.000000,0.804404,1.000000,0.997807,0.999596,1.000000,1.000000,0.001409,0.000087,0.622518,0.411850,0.000193,0.996765,0.000000,0.000000,0.020303
-87.980053,0.017392,0.000071,6.810681,6.810743,145.061600,145.061579,1.553943,1.478777,0.000072,0.007360,0.697350,0.697348,0.697329,0.454115,0.697229,0.000189,0.441865,0.185489,0.001003,0.999553,0.400958,0.000511,0.999553,0.436577,0.000000,1.000000,0.804888,1.000000,0.997827,0.999600,1.000000,1.000000,0.001412,0.000082,0.620695,0.412370,0.000193,0.996765,0.000000,0.000000,0.020910
-87.979160,0.017609,0.000071,6.814415,6.814478,145.054429,145.054408,1.558675,1.482571,0.000073,0.007361,0.697319,0.697317,0.697297,0.454078,0.697195,0.000189,0.441302,0.184983,0.001003,0.999552,0.399954,0.000511,0.999552,0.435469,0.000000,1.000000,0.804119,1.000000,0.997801,0.999593,1.000000,1.000000,0.001418,0.000084,0.621573,0.413434,0.000193,0.996765,0.000000,0.000000,0.021699
-87.972454,0.016408,0.000073,6.830986,6.831050,145.014392,145.014371,1.574807,1.511190,0.000074,0.007366,0.697087,0.697085,0.697075,0.453809,0.697041,0.000189,0.459523,0.203260,0.001003,0.999552,0.436444,0.000511,0.999552,0.475555,0.000000,1.000000,0.818821,1.000000,0.998335,0.999704,1.000000,1.000000,0.001503,0.000031,0.589336,0.406444,0.000193,0.996767,0.000000,0.000000,0.027718
-87.972897,0.017383,0.000072,6.842921,6.842985,145.009493,145.009471,1.580067,1.510084,0.000074,0.007366,0.697102,0.697100,0.697086,0.453825,0.697028,0.000189,0.451197,0.194507,0.001003,0.999552,0.418909,0.000511,0.999552,0.456313,0.000000,1.000000,0.810656,1.000000,0.998076,0.999653,1.000000,1.000000,0.001485,0.000049,0.604989,0.411320,0.000193,0.996767,0.000000,0.000000,0.025385
-87.978796,0.016438,0.000072,6.791741,6.791804,145.074124,145.074103,1.561152,1.495717,0.000073,0.007361,0.697307,0.697305,0.697292,0.454067,0.697244,0.000189,0.454305,0.197604,0.001003,0.999552,0.425343,0.000511,0.999552,0.463325,0.000000,1.000000,0.816223,1.000000,0.998247,0.999689,1.000000,1.000000,0.001462,0.000042,0.599374,0.404565,0.000193,0.996765,0.000000,0.000000,0.022366
-87.975858,0.016974,0.000072,6.815841,6.815904,145.044515,145.044494,1.572611,1.504993,0.000073,0.007363,0.697205,0.697203,0.697189,0.453947,0.697137,0.000189,0.452906,0.196202,0.001003,0.999552,0.422513,0.000511,0.999552,0.460223,0.000000,1.000000,0.813955,1.000000,0.998183,0.999677,1.000000,1.000000,0.001477,0.000045,0.601918,0.406922,0.000193,0.996766,0.000000,0.000000,0.023400
-87.976943,0.018281,0.000072,6.817671,6.817733,145.036273,145.036251,1.569188,1.488694,0.000073,0.007363,0.697242,0.697240,0.697218,0.453987,0.697093,0.000189,0.437526,0.181616,0.001003,0.999552,0.393118,0.000511,0.999552,0.427965,0.000000,1.000000,0.799687,1.000000,0.997607,0.999546,1.000000,1.000000,0.001426,0.000103,0.627344,0.419685,0.000193,0.996766,0.000000,0.000000,0.025653
-87.975871,0.018362,0.000072,6.824418,6.824481,145.025370,145.025348,1.571447,1.490529,0.000073,0.007363,0.697205,0.697203,0.697181,0.453944,0.697056,0.000189,0.437518,0.181618,0.001003,0.999552,0.393025,0.000511,0.999552,0.427886,0.000000,1.000000,0.798981,1.000000,0.997575,0.999537,1.000000,1.000000,0.001430,0.000103,0.627359,0.421155,0.000193,0.996766,0.000000,0.000000,0.026770
-87.975876,0.017656,0.000072,6.811916,6.811978,145.034923,145.034902,1.569297,1.494065,0.000073,0.007363,0.697205,0.697203,0.697186,0.453946,0.697101,0.000189,0.444417,0.187896,0.001003,0.999552,0.405430,0.000511,0.999552,0.441556,0.000000,1.000000,0.804585,1.000000,0.997802,0.999588,1.000000,1.000000,0.001443,0.000072,0.616481,0.417869,0.000193,0.996766,0.000000,0.000000,0.027721
-87.978161,0.017106,0.000072,6.815349,6.815411,145.054807,145.054785,1.562228,1.491787,0.000073,0.007362,0.697285,0.697283,0.697267,0.454039,0.697198,0.000189,0.448470,0.191749,0.001003,0.999552,0.413584,0.000511,0.999552,0.450430,0.000000,1.000000,0.810680,1.000000,0.998060,0.999652,1.000000,1.000000,0.001443,0.000057,0.609787,0.407738,0.000193,0.996766,0.000000,0.000000,0.021038
-87.978172,0.016237,0.000072,6.811745,6.811808,145.056170,145.056149,1.555715,1.490587,0.000073,0.007362,0.697285,0.697283,0.697270,0.454041,0.697222,0.000189,0.454155,0.197457,0.001003,0.999552,0.424850,0.000511,0.999552,0.462835,0.000000,1.000000,0.815039,1.000000,0.998214,0.999682,1.000000,1.000000,0.001454,0.000042,0.599722,0.406094,0.000193,0.996766,0.000000,0.000000,0.022049
-87.976110,0.017597,0.000072,6.806362,6.806424,145.042975,145.042953,1.572291,1.498552,0.000073,0.007363,0.697213,0.697211,0.697195,0.453955,0.697118,0.000189,0.446248,0.189626,0.001003,0.999552,0.409055,0.000511,0.999552,0.445499,0.000000,1.000000,0.806912,1.000000,0.997901,0.999612,1.000000,1.000000,0.001454,0.000065,0.613436,0.415110,0.000193,0.996766,0.000000,0.000000,0.026790
-87.977886,0.016947,0.000072,6.800393,6.800455,145.059015,145.058993,1.563815,1.494162,0.000073,0.007362,0.697275,0.697273,0.697258,0.454029,0.697195,0.000189,0.449720,0.192978,0.001003,0.999552,0.415858,0.000511,0.999552,0.452955,0.000000,1.000000,0.810804,1.000000,0.998056,0.999647,1.000000,1.000000,0.001452,0.000054,0.607572,0.410527,0.000193,0.996766,0.000000,0.000000,0.024215
-87.979492,0.016503,0.000072,6.792635,6.792697,145.074223,145.074202,1.556667,1.489610,0.000073,0.007361,0.697331,0.697329,0.697315,0.454094,0.697260,0.000189,0.451895,0.195131,0.001003,0.999552,0.420259,0.000511,0.999552,0.457774,0.000000,1.000000,0.813639,1.000000,0.998156,0.999669,1.000000,1.000000,0.001447,0.000048,0.603769,0.406960,0.000193,0.996765,0.000000,0.000000,0.022339
-87.980003,0.017816,0.000072,6.786817,6.786879,145.076731,145.076710,1.564317,1.487762,0.000073,0.007360,0.697348,0.697346,0.697327,0.454113,0.697224,0.000189,0.441386,0.185051,0.001003,0.999553,0.400262,0.000511,0.999553,0.435757,0.000000,1.000000,0.805242,1.000000,0.997832,0.999599,1.000000,1.000000,0.001426,0.000084,0.621327,0.412813,0.000193,0.996765,0.000000,0.000000,0.022997
-87.983350,0.017525,0.000071,6.774972,6.775033,145.096443,145.096422,1.547003,1.468607,0.000072,0.007358,0.697464,0.697462,0.697440,0.454248,0.697309,0.000189,0.436782,0.180907,0.001002,0.999553,0.391913,0.000511,0.999553,0.426593,0.000000,1.000000,0.801903,1.000000,0.997674,0.999561,1.000000,1.000000,0.001389,0.000107,0.628447,0.414840,0.000193,0.996764,0.000000,0.000000,0.021616
-87.979216,0.017571,0.000072,6.795522,6.795584,145.068523,145.068502,1.564375,1.489972,0.000073,0.007361,0.697321,0.697319,0.697301,0.454081,0.697212,0.000189,0.443961,0.187435,0.001003,0.999552,0.404957,0.000511,0.999552,0.440937,0.000000,1.000000,0.806900,1.000000,0.997905,0.999616,1.000000,1.000000,0.001434,0.000073,0.617237,0.411740,0.000193,0.996765,0.000000,0.000000,0.022820
